HHKEY,ZIP_CODE,REC,FRE,MON,CC_CARD,AVRG,PC_CALC20,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,PCOLLSPND,AMSPEND,PSSPEND,CCSPEND,AXSPEND,TMONSPEND,OMONSPEND,SMONSPEND,PREVPD,GMP,PROMOS,DAYS,FREDAYS,MARKDOWN,CLASSES,COUPONS,STYLES,STORES,STORELOY,VALPHON,WEB,MAILED,RESPONDED,RESPONSERATE,HI,LTFREDAY,CLUSTYPE,PERCRET,RESP
9.9572E+12,54667,231,4,79.48,0,19.87,16,0,0,0,0.12,0,0.09,0,0,0,0,0,0.02,0.05,0,0,0,54.98,24.5,0,0,0,0,0,0.61,11,378,94.5,0.07,6,0,9,2,2878,Y,0,6,0,0,3.12,54,38,2.95,0
9.9572E+12,54914,58,3,107.3,1,35.76,11,0.5,0.06,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3,0,68.8,0,107.3,0,0.63,16,593,197.66,0.14,3,0,5,1,773,Y,0,7,0,0,30.49,49.41,20,0.27,0
9.9572E+12,55317,11,4,714.07,1,178.51,16,0.09,0.003003,0.05,0.16,0,0.06,0.14,0.05,0,0,0,0.01,0.11,0,0,0,553.83,160.24,0,585.07,585.07,585.07,0,0.64,15,662,165.5,0.07,14,2,24,2,2647,Y,0,8,2,25,8.17,31.52,4,0.39,0
9.9572E+12,62305,12,9,1263.54,1,140.39,16,0.32,0.02,0.02,0.02,0.16,0.11,0.09,0,0.03,0,0.15,0,0.01,0,0.04,0,698.03,565.51,0,434.57,348.97,579.57,506.96,0.62,17,403,44.77,0.14,15,3,33,3,2704,Y,0,6,4,66.67,17.96,16.12,16,0.03,1
9.9572E+12,64105,5,11,948.36,1,86.21,11,0.16,0,0.05,0.23,0.2,0.16,0.006664,0.04,0,0,0.09,0.01,0,0.02,0,0,62.99,819.89,65.48,412.95,307.98,773.38,0,0.47,16,660,60,0.26,14,2,33,9,830,Y,0,8,3,37.5,16.44,16.92,48,0,1
9.9572E+12,75287,10,9,794.21,1,88.24,11,0.37,0.02,0,0.08,0.1,0,0.15,0,0.05,0,0,0.06,0.06,0.06,0.1,0,110.53,542.26,141.42,293,118,614.41,0,0.59,29,634,70.44,0.22,13,4,36,8,29,Y,0,10,2,20,21.27,23.48,12,0,0
9.9572E+12,75216,269,1,34.25,0,34.25,11,0.63,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,0,0,0.39,15,404,404,0.36,2,0,2,1,4674,Y,0,8,0,0,53.64,202,24,0,0
9.9572E+12,76054,29,3,379.36,1,126.45,16,0,0.04,0.14,0.36,0.07,0,0.06,0,0.18,0,0,0,0,0.05,0,0,101.11,278.25,0,117.5,117.5,91.4,0,0.48,7,185,61.66,0.3,7,0,16,2,2596,Y,0,2,1,50,20.21,5.28,10,0.06,1
9.9572E+12,77008,16,9,651.48,1,72.38,16,0.12,0,0.09,0.16,0.37,0,0.02,0.15,0,0,0,0,0,0.002604,0.27,0,649.69,1.79,0,354.69,150,651.48,0,0.51,5,157,17.44,0.23,11,2,23,3,2919,Y,0,1,1,100,29.14,5.06,41,0.05,1
9.9572E+12,80112,25,7,820.9,1,117.27,11,0.14,0,0.01,0.15,0.05,0.13,0,0.05,0.1,0.17,0,0.03,0.06,0.04,0,0,0,820.9,0,94.99,58,204.95,0,0.24,20,559,79.85,0.37,20,2,40,4,4551,Y,0,10,3,30,12.08,32.88,5,0,0
9.958E+12,14228,32,4,334.47,0,83.61,11,0.09,0,0,0,0.29,0.17,0,0.15,0,0,0,0,0,0,0.41,0,0,334.47,0,95.97,0,95.97,0,0.55,12,304,76,0.24,5,1,9,1,4537,Y,0,3,0,0,31.82,60.8,15,0.4,0
9.958E+12,15223,62,1,214.97,1,214.97,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45,0,0,214.97,0,214.97,0,214.97,0,0.68,1,62,62,0.16,2,0,6,1,2652,Y,0,0,0,0,120.78,15.5,32,0,0
9.958E+12,21236,26,11,751.97,1,68.36,15,0.23,0.02,0.01,0,0.13,0,0.06,0.03,0.04,0,0,0.06,0.02,0,0,0,78,121,552.97,381.57,0,571.48,0,0.54,14,445,40.45,0.14,22,1,58,6,4257,Y,1,2,0,0,8.77,10.11,10,0.52,1
9.958E+12,30324,32,2,214.3,0,107.15,11,0,0,0,0,0.46,0.27,0,0,0,0,0,0,0.19,0.06,0.73,0,0,214.3,0,15,0,15,0,0.66,20,529,264.5,0.08,4,0,4,1,105,Y,0,9,1,11.11,87.48,88.16,32,0,0
9.958E+12,46038,139,5,387.99,0,77.59,16,0,0,0,0,0.13,0.15,0.35,0,0,0,0.35,0,0,0,0.15,0,276.5,59,52.49,0,0,137,0,0.58,17,505,101,0.28,4,0,6,3,2672,Y,0,4,1,25,31.85,29.7,1,0,0
9.958E+12,48072,78,5,264.99,0,52.99,11,0,0,0.19,0.1,0,0.18,0,0.33,0,0,0,0,0,0,0.56,0,0,264.99,0,82.99,0,131.99,0,0.67,4,211,42.2,0.06,4,0,7,1,4598,Y,0,2,1,50,50.93,35.16,10,0.22,0
9.958E+12,66221,28,4,1303.33,1,325.83,11,0.2,0,0,0.14,0.17,0.11,0.05,0.1,0.03,0.13,0,0,0.01,0.01,0.03,0,0,890.39,412.94,412.94,412.94,613.93,0,0.65,16,536,134,0.1,13,1,29,3,4277,Y,0,9,2,22.22,14.38,44.66,5,0,0
9.958E+12,93720,73,3,265.98,1,88.66,11,0.43,0,0,0,0,0,0.24,0,0,0,0,0.16,0.15,0,0,0,166.98,99,0,33.49,0,33.49,0,0.59,13,520,173.33,0.11,6,0,12,2,699,Y,0,6,1,16.67,30.1,32.5,1,0,0
9.9588E+12,17050,288,2,128.75,0,64.37,11,0.16,0,0.22,0,0.45,0,0,0,0,0,0,0,0,0.14,0,0,0,128.75,0,0,0,0,0,0.5,20,344,172,0.29,4,0,6,1,3,N,0,11,1,9.09,31.13,114.66,10,0,0
9.9588E+12,28301,236,2,170.97,0,85.48,11,0.14,0,0,0.21,0.28,0,0,0,0,0.35,0,0,0,0,0,0,0,170.97,0,0,0,0,0,0.37,13,375,187.5,0.41,4,0,5,2,534,Y,0,6,0,0,27.34,62.5,35,0,0
9.9588E+12,28449,24,2,101.49,1,50.74,11,0.48,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,19.99,81.5,0,52.49,52.49,52.49,0,0.43,10,493,246.5,0.46,2,0,5,3,2842,Y,0,3,0,0,50.05,61.62,30,0,0
9.9588E+12,29209,293,1,133.5,0,133.5,11,0,0,0,0,0.55,0,0,0,0.44,0,0,0,0,0,0,0,0,133.5,0,0,0,0,0,0.6,12,293,293,0.25,2,0,2,1,4633,Y,0,4,0,0,50.63,48.83,10,0,0
9.9588E+12,32533,33,6,238.95,0,39.82,16,0.17,0.02,0,0.04,0,0,0.31,0.04,0,0,0,0,0,0.04,0,0,223.95,15,0,65.96,0,113.96,0,0.59,13,529,88.16,0.11,9,0,12,3,1633,Y,0,6,0,0,13.72,48.09,18,0.53,0
9.9588E+12,33404,47,4,588.9,1,147.22,16,0.13,0,0,0.14,0.16,0.27,0.04,0.04,0,0,0,0,0.17,0.02,0.1,27.48,471.94,89.48,0,559.4,0,559.4,0,0.47,16,488,122,0.3,10,1,22,3,2624,Y,0,10,1,10,18.52,27.11,24,0,0
9.9588E+12,48910,48,15,672.83,1,44.85,16,0.06,0.006836,0.01,0.09,0.28,0.05,0.00749,0.02,0.06,0,0,0,0,0.03,0.15,0,568.68,33,71.15,8.86,0,240.34,36.99,0.61,16,501,33.4,0.14,12,1,30,4,453,Y,0,10,4,40,12.41,13.54,10,0.54,0
9.9588E+12,60102,94,23,961.29,1,41.79,11,0.01,0.01,0.08,0.06,0.08,0.1,0.03,0.02,0,0,0,0,0.05,0,0.13,0,142.49,818.8,0,0,0,575.44,227.98,0.58,30,560,24.34,0.18,16,3,42,7,3,Y,1,11,6,54.55,5.38,8.11,3,1.03,1
9.9588E+12,63011,24,5,662.82,0,132.56,11,0.19,0.02,0.05,0,0.25,0,0.17,0.09,0.06,0,0,0,0.11,0,0,0,252.39,292.98,117.45,414.88,147,662.82,0,0.6,20,525,105,0.13,15,1,21,4,1602,Y,0,8,3,37.5,17.56,25,4,0.08,1
9.9588E+12,66032,26,4,407.5,1,101.87,17,0.37,0.24,0.02,0,0,0,0.31,0,0,0,0,0.03,0.01,0,0,97.99,0,3,306.51,329.5,34.96,407.5,0,0.45,7,400,100,0.25,9,1,26,4,5589,Y,0,2,2,100,29.51,25,25,0,0
9.9588E+12,66223,30,6,502.83,1,83.8,15,0.25,0,0.11,0.2,0.14,0,0,0.14,0.11,0,0,0,0.007955,0.01,0,0,58.5,17.24,427.09,74.46,74.46,286.87,0,0.56,10,229,38.16,0.19,9,2,20,4,5110,Y,0,1,0,0,17.44,14.31,1,0,0
9.9588E+12,72936,101,8,525.64,0,65.7,11,0.17,0,0,0.07,0.16,0.26,0,0,0.06,0.17,0,0,0,0,0,0,0,465.66,59.98,0,0,266.19,0,0.44,6,293,36.62,0.18,11,1,17,3,4520,Y,0,2,1,50,16.62,20.92,38,0.09,1
9.9588E+12,77063,70,7,1750.05,1,250,16,0.04,0.01,0.009499,0.17,0.28,0.06,0.05,0.009771,0.04,0,0.1,0.04,0.07,0.01,0.05,0,1690.06,59.99,0,0,0,533.84,0,0.63,15,573,81.85,0.07,22,2,48,4,1624,Y,0,9,2,22.22,14.68,30.15,12,0.05,0
9.9596E+12,3820,257,3,95.47,0,31.82,11,0.78,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,95.47,0,0,0,0,0,0.46,17,396,132,0.39,2,0,4,2,994,N,0,6,0,0,65.69,79.2,6,0,0
9.9596E+12,4428,173,2,118,0,59,16,0,0.44,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,102,16,0,0,0,102,0,0.68,3,270,135,0.22,3,1,4,2,2914,N,0,2,0,0,50.7,135,16,0,0
9.9596E+12,6472,131,1,476.99,1,476.99,16,0,0,0,0.14,0.18,0,0.04,0.06,0.33,0.22,0,0,0,0,0,0,196.19,280.8,0,0,0,476.99,0,0.66,7,131,131,0.1,6,0,8,2,2772,Y,0,1,0,0,22.35,14.55,5,0,0
9.9596E+12,7054,256,3,91.98,0,30.66,11,0.12,0,0,0,0,0.56,0,0.12,0,0,0,0,0,0,0,0,0,91.98,0,0,0,0,0,0.54,14,481,160.33,0.15,3,0,4,1,4668,Y,0,7,0,0,35.16,96.2,1,0.22,0
9.9596E+12,20878,252,1,89.48,0,89.48,11,0,0,0,0,0,0,0,0,0.23,0,0.7,0.06,0,0,0,0,0,89.48,0,0,0,0,0,0.12,3,252,252,0.31,3,0,3,1,917,Y,0,0,0,0,55.43,252,1,0,0
9.9596E+12,21811,10,4,232.97,0,58.24,11,0.35,0.2,0.29,0.1,0,0,0,0,0.04,0,0,0,0,0,0,0,0,197.98,34.99,34.99,34.99,102.99,0,0.57,17,488,122,0.12,5,0,8,2,4553,Y,0,8,2,25,26.48,40.66,16,0,0
9.9596E+12,22553,47,6,218.92,0,36.48,16,0.19,0,0,0.18,0.08,0,0,0.46,0,0,0,0,0.07,0,0,0,153.94,64.98,0,85.96,0,138.94,0,0.19,7,277,46.16,0.31,8,0,12,4,2785,Y,0,4,2,50,29.74,39.57,25,0,0
9.9596E+12,23602,232,3,134.99,0,44.99,11,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,134.99,0,0,0,0,0,0.57,16,572,190.66,0.26,3,0,4,1,588,Y,0,9,0,0,80.24,71.5,10,0,0
9.9596E+12,27438,128,3,39,0,13,11,0,0.12,0.25,0,0,0,0,0,0,0,0,0.61,0,0,0,0,10,29,0,0,0,24,0,0.38,21,402,134,0.27,4,0,4,2,4676,Y,0,10,3,30,46.08,100.5,50,0,0
9.9596E+12,28277,292,1,370.49,0,370.49,11,0.15,0,0,0,0.49,0.25,0,0,0,0,0,0,0.09,0,0.15,0,0,370.49,0,0,0,0,0,0.64,18,469,469,0.08,5,0,8,1,4662,Y,0,9,0,0,36.54,93.8,1,0,0
9.9596E+12,29445,135,3,300.99,0,100.33,16,0,0,0,0,0.37,0.19,0,0.38,0,0,0,0,0,0.03,0.52,0,288.99,12,0,0,0,275,0,0.66,8,249,83,0.02,5,0,7,3,2970,Y,0,5,0,0,60.75,49.8,11,0,0
9.9596E+12,32839,3,7,737.53,1,105.36,11,0.1,0,0,0.09,0.16,0.08,0.04,0.02,0,0.23,0,0.03,0,0,0.06,0,0,737.53,0,407.81,196.19,646.04,0,0.47,21,542,77.42,0.33,12,3,25,2,4584,Y,1,9,2,22.22,11.79,36.13,28,0.26,0
9.9596E+12,33019,210,2,698.95,0,349.47,16,0,0,0.14,0.23,0.28,0.24,0.07,0,0,0,0,0,0,0.02,0.36,0,605.97,92.98,0,0,0,0,0,0.64,6,212,106,0.02,10,0,18,2,2509,Y,0,2,0,0,35.69,53,10,0,0
9.9596E+12,33143,303,1,87,0,87,11,0.66,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0.62,26,303,303,0,2,0,3,1,326,Y,0,9,0,0,55.55,303,12,0,0
9.9596E+12,34786,194,5,743.98,0,148.79,16,0,0,0,0.56,0,0.21,0,0,0.13,0,0,0,0,0,0.07,0,335.74,408.24,0,0,0,0,123.98,0.62,16,365,73,0.06,5,1,14,5,2856,Y,0,5,1,20,38.81,26.07,6,0.09,0
9.9596E+12,60610,18,3,123.38,1,41.12,11,0,0,0,0,0,0.13,0,0,0.26,0,0,0,0.52,0,0,0,0,123.38,0,123.38,0,123.38,0,0.55,1,46,15.33,0.34,5,0,5,2,873,Y,0,0,0,0,36.17,7.66,32,0.08,0
9.9596E+12,38125,10,5,641.71,1,128.34,11,0,0.06,0.02,0,0.41,0.11,0.05,0,0,0.21,0,0.02,0.02,0.06,0,0,273.26,368.45,0,180.76,95,548.71,0,0.5,13,550,110,0.23,10,2,21,3,2854,Y,0,7,2,28.57,24.48,22,5,0,1
9.9596E+12,39157,274,6,253.47,0,42.24,11,0.27,0,0,0,0.23,0,0,0.1,0,0,0,0,0.05,0,0,0,49.99,203.48,0,0,0,0,179.97,0.61,0,344,57.33,0.12,4,0,10,3,2854,Y,0,0,0,0,14.5,34.4,28,0.49,1
9.9596E+12,40502,341,2,96,0,48,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0.75,8,343,171.5,0,1,0,2,2,646,Y,0,4,0,0,100,171.5,8,0,0
9.9596E+12,44057,43,3,555.96,1,185.32,16,0.31,0.01,0,0.08,0,0.11,0,0.28,0.14,0,0,0,0.03,0,0,0,512.99,42.97,0,319.97,0,319.97,0,0.66,5,204,68,0.06,10,0,14,4,669,Y,0,2,0,0,22.52,22.66,16,0,0
9.9596E+12,45212,127,3,270.72,1,90.24,15,0.1,0,0,0.3,0.28,0,0,0,0.22,0,0,0,0,0.04,0,0,259.47,11.25,0,0,0,270.72,0,0.54,21,172,57.33,0.28,7,2,10,4,5125,Y,0,9,2,22.22,23.93,19.11,18,0.03,0
9.9596E+12,45305,82,2,116.44,0,58.22,16,0.15,0.11,0.25,0.34,0,0,0,0,0,0,0,0.08,0,0.05,0,0,100.44,16,0,68.45,0,68.45,47.99,0.39,6,313,156.5,0.24,7,0,9,2,1610,Y,0,1,0,0,22.69,104.33,4,0,0
9.9596E+12,46385,45,1,107.98,1,107.98,11,0,0,0,0,0.58,0,0,0,0.41,0,0,0,0,0,1,0,0,107.98,0,107.98,0,107.98,0,0.51,0,45,45,0.39,2,1,2,1,161,Y,0,0,0,0,151.38,45,10,0,0
9.9596E+12,48178,286,4,403.92,0,100.98,11,0.08,0,0.42,0,0,0,0,0.41,0,0,0,0.04,0,0.02,0,0,0,269.98,133.94,0,0,0,0,0.64,19,365,91.25,0.00247,7,0,12,3,304,N,0,5,0,0,36.26,91.25,16,0,0
9.9596E+12,48307,82,3,401.78,1,133.92,11,0.43,0,0.04,0.04,0,0.47,0,0,0,0,0,0,0,0,0.41,0,0,401.78,0,293.78,0,293.78,0,0.59,17,557,185.66,0.15,4,1,11,1,4598,Y,0,8,1,12.5,58.82,61.88,2,0,0
9.9596E+12,48848,44,3,219.94,1,73.31,11,0.05,0.09,0.17,0.06,0,0,0.04,0.22,0.15,0,0,0,0.02,0,0,0,0,219.94,0,107.91,0,219.94,0,0.26,4,106,35.33,0.33,8,0,19,1,453,Y,0,1,0,0,12.41,5.04,16,0.19,1
9.9596E+12,55102,16,19,2951.21,1,155.32,11,0.11,0.008884,0,0.11,0.29,0.11,0,0.1,0.08,0,0,0.04,0.04,0.02,0.12,0,99,2462.34,389.87,753.24,419.5,1434.08,702.73,0.53,24,516,27.15,0.21,23,3,104,6,305,Y,0,9,6,66.67,16.62,14.33,12,0.04,0
9.9596E+12,55378,301,2,213.98,0,106.99,11,0.12,0,0,0.13,0.3,0,0.16,0,0,0,0,0.1,0.09,0,0,0,0,213.98,0,0,0,0,40,0.57,16,491,245.5,0.15,6,0,8,2,4594,N,0,10,1,10,17.43,122.75,4,0.07,0
9.9596E+12,60477,80,13,188.45,1,14.49,16,0,0.01,0.24,0,0,0,0,0,0,0.09,0,0,0,0.01,0,0,184.47,3.98,0,0,0,81.95,0,0.52,17,517,39.76,0.13,10,0,17,5,2881,Y,0,9,3,33.33,6.92,6.71,15,1.76,1
9.9596E+12,63109,5,5,703.18,0,140.63,16,0.21,0.06,0.18,0.09,0.05,0,0.13,0.02,0.08,0,0,0.1,0.02,0,0,0,131.98,17.49,553.71,296.34,215.86,499.27,0,0.56,21,501,100.2,0.08,18,0,34,4,5007,Y,0,10,3,30,13.65,38.53,23,0,0
9.9596E+12,63435,54,8,804.58,1,100.57,16,0.38,0.05,0,0.04,0.06,0.09,0.08,0.06,0.18,0,0,0,0.03,0,0.06,0,387.53,186.18,230.87,194.73,0,474.22,0,0.53,14,562,70.25,0.27,15,5,35,4,2704,Y,0,10,5,50,21.21,12.48,35,0,0
9.9596E+12,66214,250,2,13.49,0,6.74,11,0,0,0,0.26,0,0.73,0,0,0,0,0,0,0,0,0,0,0,13.49,0,0,0,0,0,0.33,5,436,218,0.36,3,0,3,2,221,Y,0,2,0,0,112.47,19.81,8,2.52,0
9.9596E+12,66215,342,1,150,0,150,11,0,0,0.1,0,0,0,0,0.33,0.56,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0.6,19,342,342,0.14,3,0,3,1,221,N,0,10,0,0,43.52,342,1,0,0
9.9596E+12,66216,116,4,839.48,1,209.87,11,0.1,0,0,0.03,0.24,0.05,0,0.2,0.14,0.14,0,0.009911,0.05,0.01,0,16.63,29,793.85,0,0,0,548.99,0,0.66,21,529,132.25,0.15,11,2,19,3,221,Y,0,10,2,20,15.91,37.78,2,0,1
9.9596E+12,68504,100,4,272.33,1,68.08,11,0,0,0.03,0.07,0,0,0,0.1,0.18,0,0,0,0.17,0.11,0,0,0,272.33,0,0,0,127.35,0,0.49,17,426,106.5,0.2,9,0,19,1,4634,Y,0,8,1,12.5,9.71,30.42,39,0.44,0
9.9596E+12,68506,90,1,310.99,0,310.99,16,0,0,0,0.12,0.49,0,0,0.37,0,0,0,0,0,0,0.31,0,271.99,39,0,310.99,0,310.99,0,0.67,1,90,90,0.07,3,0,5,2,2962,Y,0,0,0,0,50.69,45,8,0,0
9.9596E+12,72204,124,5,401.91,0,80.38,11,0.27,0,0,0.16,0,0,0,0.24,0.19,0,0,0,0.11,0,0.19,0,0,401.91,0,0,0,233.96,77.98,0.55,10,314,62.8,0.17,7,0,14,3,4507,Y,0,3,0,0,25.6,52.33,43,0,0
9.9596E+12,74135,13,20,477.57,1,23.87,11,0.09,0.003302,0,0.09,0,0.02,0.02,0.05,0.01,0,0,0,0,0.01,0,0,0,477.57,0,159.14,0,159.14,0,0.49,17,465,23.25,0.26,17,1,41,5,253,Y,0,6,1,16.67,2.37,11.07,12,1.98,1
9.9596E+12,75013,174,2,116.75,0,58.37,16,0.67,0,0,0,0,0,0.28,0.04,0,0,0,0,0,0,0,0,59,57.75,0,0,0,57.75,0,0.41,14,237,118.5,0.29,3,1,6,2,2619,Y,0,5,1,20,53.33,118.5,6,0,0
9.9596E+12,75115,182,1,103.99,0,103.99,16,0.19,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,84,19.99,0,0,0,0,0,0.68,3,182,182,0,2,0,2,2,2596,Y,0,1,0,0,68.94,91,1,0,0
9.9596E+12,75211,40,4,164.45,0,41.11,16,0,0.11,0,0.18,0,0,0,0.1,0.59,0,0,0,0,0,0,0,125.48,38.97,0,66.45,0,66.45,0,0.63,16,425,106.25,0.2,4,0,6,3,2596,Y,0,7,1,14.29,41.29,60.71,41,0,0
9.9596E+12,77479,358,1,112.94,0,112.94,16,0,0.04,0,0.13,0.13,0,0,0,0,0.53,0,0,0,0.15,0,0,95,17.94,0,0,0,0,0,0,5,358,358,0.48,5,0,6,2,2853,N,0,3,0,0,34.47,179,2,0,0
9.9596E+12,90020,57,2,100.45,1,50.22,16,0.23,0,0.05,0,0,0.62,0,0,0,0,0,0,0.07,0,0,0,92.95,7.5,0,100.45,0,100.45,0,0.28,6,90,45,0.35,4,0,6,2,2933,Y,0,4,0,0,45.92,5.62,36,0,0
9.9596E+12,92612,16,19,1182.07,1,62.21,15,0.04,0.02,0.1,0.07,0.2,0.07,0.06,0.06,0.08,0,0,0,0,0.006315,0,0,236.68,56.97,888.42,125.95,0,275.66,0,0.35,3,293,15.42,0.38,20,2,64,9,2802,Y,0,1,1,100,8.39,6.65,5,0.3,0
9.9596E+12,95833,7,11,724.97,1,65.9,11,0.18,0.03,0,0.1,0.14,0.1,0.12,0.03,0,0,0,0.01,0.06,0.01,0,0,275.32,449.65,0,146.99,146.99,267.1,90.97,0.55,14,483,43.9,0.23,16,2,31,4,89,Y,0,9,3,33.33,10.25,21,12,0.18,1
9.9596E+12,98937,23,1,515.47,1,515.47,16,0.16,0,0,0.09,0.38,0.11,0,0,0.14,0,0,0,0.1,0,0.19,0,462.98,52.49,0,515.47,515.47,515.47,0,0.63,0,23,23,0.14,8,0,11,2,3,Y,1,0,0,0,26.36,1.53,38,0,0
9.9604E+12,11375,5,9,1508.28,1,167.58,11,0.06,0.01,0,0.04,0.4,0.04,0.01,0.1,0.17,0,0.03,0.005005,0.01,0.01,0.16,0,0,1508.28,0,279.96,159.98,699.33,0,0.61,15,303,33.66,0.13,17,2,33,2,114,Y,0,4,0,0,24.66,20.2,13,0.05,0
9.9604E+12,12496,5,2,201.6,1,100.8,11,0.13,0,0,0,0.41,0.24,0,0,0,0,0,0,0,0,0,0,0,201.6,0,201.6,201.6,201.6,0,0.66,0,30,15,0.1,4,0,4,2,685,Y,0,0,0,0,25.13,3.33,38,0.25,0
9.9604E+12,23666,227,1,106.95,1,106.95,11,0.55,0,0,0.16,0.28,0,0,0,0,0,0,0,0,0,0,0,56.97,49.98,0,0,0,0,0,0.26,16,227,227,0.38,3,0,5,2,318,Y,0,9,0,0,41.09,56.75,43,0,0
9.9604E+12,30338,67,2,235.98,1,117.99,11,0,0,0,0.19,0.41,0.24,0,0.14,0,0,0,0,0,0,0,0,0,235.98,0,156,0,235.98,0,0.66,20,368,184,0.03,4,0,5,1,105,Y,0,8,2,25,29.12,92,8,0,0
9.9604E+12,43206,19,16,699.42,1,43.71,11,0.24,0,0.13,0.11,0,0.09,0.02,0,0.07,0,0,0.06,0.1,0.02,0,0,15.58,546.26,137.58,123.18,60.2,188.58,103.59,0.37,26,532,33.25,0.36,23,0,52,7,840,Y,0,7,4,57.14,12.13,8.86,39,0.15,1
9.9604E+12,48045,291,2,208.96,1,104.48,11,0.12,0,0.16,0,0.12,0,0.09,0,0,0,0.48,0,0,0,0,0,110.94,98.02,0,0,0,0,0,0.46,9,354,177,0.3,5,0,6,2,181,Y,0,2,0,0,30.12,59,10,0,0
9.9604E+12,48192,344,1,36,1,36,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0.57,18,502,502,0.25,1,0,1,1,463,Y,0,9,1,11.11,100,125.5,28,0,0
9.9604E+12,49008,127,4,486.3,1,121.57,11,0,0.02,0,0.04,0.12,0,0,0.07,0,0.42,0,0,0.09,0.01,0,0,0,486.3,0,0,0,170.31,0,0.5,17,404,101,0.25,7,1,12,2,463,Y,0,10,3,30,21.65,44.88,8,0.22,0
9.9604E+12,63136,183,1,155.7,1,155.7,11,0,0,0.22,0,0.68,0,0,0,0,0,0,0,0,0.08,0.68,0,0,155.7,0,0,0,0,0,0.67,10,183,183,0.11,3,1,5,1,426,Y,0,2,0,0,100.46,183,40,0,0
9.9604E+12,72113,113,5,381.3,1,76.26,11,0.09,0.06,0,0.18,0.34,0.12,0.05,0.12,0,0,0,0,0,0.007055,0,0,161.58,219.72,0,0,0,72.98,0,0.58,16,343,68.6,0.19,10,0,11,3,2697,Y,0,6,1,16.67,19.96,34.3,3,0,0
9.9604E+12,75025,30,2,455.49,0,227.74,16,0.11,0,0,0.19,0.16,0.2,0.06,0.25,0,0,0,0,0,0,0,0,397.49,58,0,205,205,205,0,0.63,21,344,172,0.17,6,0,12,2,2983,Y,0,11,2,18.18,19.07,17.2,1,0,0
9.9604E+12,80906,24,3,455.99,1,151.99,11,0.52,0,0.32,0,0,0.12,0,0,0,0,0,0,0,0.02,0,0,0,455.99,0,455.99,119,455.99,0,0.66,13,539,179.66,0.06,5,0,15,1,354,Y,0,8,1,12.5,39.63,44.91,3,0,1
9.9612E+12,10312,24,1,115.65,1,115.65,16,0.27,0.06,0,0,0,0,0,0,0.19,0.46,0,0,0,0,0,0,0,115.65,0,115.65,115.65,115.65,0,0,0,24,24,0.54,4,1,7,1,2932,Y,0,0,0,0,33.44,4.8,10,0,0
9.9612E+12,22312,169,3,1595.67,1,531.89,11,0.09,0.06,0,0.1,0.18,0.07,0.04,0.17,0.11,0,0,0.007834,0.14,0,0.1,0,0,1595.67,0,0,0,820.73,0,0.61,21,511,170.33,0.17,15,1,42,3,202,Y,1,8,2,25,13.86,39.3,5,0,1
9.9612E+12,87301,320,2,270.44,0,135.22,16,0,0,0,0.44,0.29,0,0.18,0,0,0,0,0.05,0,0.01,0,0,249.94,20.5,0,0,0,0,270.44,0.54,16,322,161,0,5,0,8,2,2592,Y,0,8,1,12.5,32.21,80.5,22,0,0
9.9612E+12,28105,41,8,492.88,1,61.61,16,0.39,0,0,0,0.13,0.04,0.08,0.22,0.05,0,0.02,0,0,0.02,0,0,336.48,145.28,11.12,87.9,0,196.13,228.5,0.49,23,450,56.25,0.31,11,1,20,4,2733,Y,0,9,4,44.44,24.13,34.61,3,0,0
9.9612E+12,33414,41,7,1280.47,1,182.92,16,0.13,0.02,0.04,0.09,0.16,0.06,0.06,0.15,0.06,0,0.08,0,0.03,0.05,0,15,1203.21,62.26,0,212,0,360.99,185.74,0.59,23,491,70.14,0.26,16,1,43,4,2958,Y,1,11,5,45.45,10.65,18.88,2,0,1
9.9612E+12,48178,15,8,678.81,1,84.85,19,0.05,0.05,0.16,0.09,0.28,0,0.07,0,0.13,0,0,0,0,0.02,0,0,24.48,61.98,592.35,130.95,130.95,362.39,0,0.56,14,408,51,0.05,13,0,24,3,4249,Y,0,7,2,28.57,14.99,24,16,0.11,0
